subj_id,rt,ink_colour,response,word
24,627.3671644002876,orange,orange,yellow
24,705.074355179603,purple,purple,pink
24,717.6802015065733,brown,brown,orange
24,741.6175642001222,red,red,green
24,778.6281201120951,green,green,red
24,686.1354226328452,red,red,orange
24,725.9081957043517,yellow,yellow,green
24,587.3212781114604,blue,brown,brown
24,691.24675526781,pink,pink,green
24,676.7457909259826,orange,orange,purple
24,743.9565802337396,pink,pink,green
24,806.2375785339204,purple,purple,pink
24,693.8944948360614,blue,blue,yellow
24,682.1937430146062,green,green,red
24,810.7482856371372,brown,brown,purple
25,596.0841250526287,brown,brown,brown
25,581.3848404894741,green,green,green
25,581.6805079143495,blue,blue,blue
25,596.2516973983622,yellow,yellow,yellow
25,573.2197143910372,orange,orange,orange
25,453.5148211072351,pink,pink,pink
25,562.9325584383685,red,red,red
25,718.6842115762817,red,red,red
25,517.5909753173256,orange,orange,orange
25,456.99469949519863,yellow,yellow,yellow
25,591.7292496790424,purple,purple,purple
25,553.6645852001534,brown,brown,brown
25,562.0399228921248,green,green,green
25,448.9444572582913,pink,pink,pink
25,582.6086649077502,blue,blue,blue
25,413.6732031120704,purple,purple,purple
25,647.7365728097985,red,red,yellow
25,624.351084081525,orange,yellow,yellow
25,561.0170591755253,green,green,purple
25,629.5309515210605,blue,blue,brown
25,678.3134754267915,brown,brown,yellow
25,557.2717454564047,red,red,yellow
25,680.5673727354721,green,green,red
25,643.238027326389,pink,pink,orange
25,528.528846874171,blue,blue,orange
25,511.33065088625455,yellow,yellow,orange
25,690.8220075310851,pink,pink,red
25,539.5336474170475,purple,purple,red
25,585.1260048589369,purple,purple,green
25,660.4562062562497,orange,orange,blue
25,603.5078082401591,yellow,yellow,green
25,601.3307315968262,brown,brown,yellow
26,547.0251239629339,brown,brown,purple
26,813.6140136207196,orange,orange,green
26,731.4761673064245,green,green,orange
26,672.4658548921359,blue,blue,red
26,696.1323127564616,green,green,blue
26,893.0386985995596,yellow,yellow,red
26,825.9740175730819,pink,pink,orange
26,802.3670548865791,red,red,pink
26,700.919738169573,blue,blue,red
26,644.904666124639,orange,orange,pink
26,885.4477578223474,red,red,purple
26,635.8446037333255,pink,pink,blue
26,785.7403088790402,yellow,yellow,blue
26,749.6140187759995,purple,purple,yellow
26,643.8589478589571,purple,yellow,yellow
26,769.0475143556217,brown,brown,orange
26,810.2925345768717,orange,orange,orange
26,675.797593551468,yellow,yellow,yellow
26,636.2365270637249,purple,purple,purple
26,529.9893339222847,green,green,green
26,679.0759602337486,red,red,red
26,684.8419652795296,purple,purple,purple
26,581.9198317151968,red,red,red
26,688.0247362059544,pink,pink,pink
26,551.6004354170766,green,green,green
26,558.7058043204449,pink,pink,pink
26,722.2469121260247,blue,blue,blue
26,802.331594231561,brown,brown,brown
26,603.0993053533288,brown,brown,brown
26,645.4414642931924,blue,blue,blue
26,681.8160872985171,yellow,yellow,yellow
26,687.3840436123305,orange,orange,orange
27,433.1311515701003,brown,brown,brown
27,541.8958328483242,blue,blue,blue
27,512.4435983478025,green,green,green
27,384.315123753391,yellow,yellow,yellow
27,536.7034770808349,orange,orange,orange
27,379.40934245399353,purple,purple,purple
27,493.0240431222873,yellow,yellow,yellow
27,349.00824705534376,green,green,green
27,462.9557014566512,blue,blue,blue
27,449.58403314016937,brown,brown,brown
27,508.7606337503992,orange,orange,orange
27,520.8247566213321,red,red,red
27,355.08453092238165,purple,purple,purple
27,524.5374879451653,pink,pink,pink
27,398.29635383079494,pink,pink,pink
27,441.4943810827004,red,red,red
27,628.08032359029,yellow,yellow,red
27,526.0523855955599,blue,blue,pink
27,640.5617547762148,green,blue,blue
27,516.7633671337719,orange,orange,blue
27,639.933864564549,purple,purple,red
27,507.3404456190151,red,red,blue
27,551.4826845032214,brown,brown,purple
27,447.5850433747278,red,red,yellow
27,593.2857034945624,blue,blue,yellow
27,501.40914246638283,brown,brown,orange
27,472.4228664527763,green,green,orange
27,651.0394648169295,pink,pink,blue
27,627.1978397946971,yellow,yellow,pink
27,505.84473121745015,pink,pink,red
27,589.5805807078765,purple,purple,orange
27,540.2046968369121,orange,orange,blue
28,638.1169513248776,pink,pink,brown
28,593.3493630898723,brown,brown,yellow
28,576.0319160376706,purple,purple,orange
28,594.0390435178546,red,red,purple
28,460.29346121770914,orange,orange,green
28,712.3995096356961,brown,brown,red
28,589.2748777774768,red,red,purple
28,535.7611894171321,yellow,yellow,orange
28,486.38621803090234,yellow,yellow,purple
28,736.2566758140993,green,green,blue
28,645.4862247083779,blue,blue,yellow
28,654.3292721040154,orange,orange,yellow
28,589.312045914096,green,red,red
28,594.8861655986927,blue,blue,orange
28,589.7519707998888,pink,pink,orange
28,600.6041841684603,purple,purple,pink
28,471.6601109512705,blue,blue,blue
28,561.0750967491276,brown,brown,brown
28,509.602584236627,pink,pink,pink
28,523.7274404044683,purple,purple,purple
28,483.33212110157694,brown,brown,brown
28,501.816884227342,pink,pink,pink
28,635.3646918424756,orange,orange,orange
28,413.50910523934766,yellow,yellow,yellow
28,561.9469841456929,red,red,red
28,524.6379557394449,yellow,yellow,yellow
28,420.106025898579,blue,blue,blue
28,583.4398147847062,orange,orange,orange
28,491.73245825130044,purple,purple,purple
28,520.4216121139967,red,red,red
28,605.1310688632932,green,green,green
28,508.99186845257555,green,green,green
29,419.5832726736204,green,green,green
29,396.81517222217263,blue,blue,blue
29,506.0891018944961,yellow,yellow,yellow
29,611.5609076439974,red,red,red
29,495.9434139077931,green,green,green
29,535.6445784837049,yellow,yellow,yellow
29,490.4823490826867,pink,pink,pink
29,407.85293451533175,brown,brown,brown
29,438.87042788940215,brown,brown,brown
29,484.9086201553299,purple,purple,purple
29,442.74817963422834,red,red,red
29,653.126279581999,pink,pink,pink
29,641.0390742168811,orange,orange,orange
29,451.35182332347915,orange,orange,orange
29,418.9823976658421,purple,purple,purple
29,573.4963053128776,blue,blue,blue
29,417.09330948924446,purple,purple,brown
29,677.8206402681581,yellow,yellow,pink
29,664.2655432438775,green,green,yellow
29,659.231481478857,blue,blue,green
29,591.9350311059575,brown,brown,yellow
29,562.3758099920716,brown,brown,purple
29,644.52452089645,red,red,purple
29,567.6197098520486,red,red,brown
29,564.1395513342659,pink,pink,orange
29,595.0910824938082,orange,orange,green
29,496.26080683852916,green,green,brown
29,420.56543933125585,pink,pink,orange
29,569.81516508495,purple,purple,red
29,461.1510293427577,blue,blue,pink
29,566.8865314489283,yellow,green,green
29,532.7525190831271,orange,orange,yellow
30,563.2774722759107,yellow,yellow,green
30,654.0626341083977,purple,purple,red
30,605.6495015261339,green,green,brown
30,638.3239326960858,pink,pink,purple
30,680.3625209961418,green,orange,orange
30,610.9978978482366,orange,orange,pink
30,652.7323482443385,blue,blue,brown
30,546.870221579042,red,red,green
30,637.6763472500684,yellow,yellow,blue
30,655.821315568968,pink,pink,blue
30,672.9102293289396,red,red,brown
30,761.4595112648551,blue,blue,yellow
30,660.506533977639,brown,brown,yellow
30,618.509355441411,brown,brown,orange
30,585.7671375364655,purple,purple,blue
30,659.09704923614,orange,orange,brown
30,569.0655311465193,blue,blue,blue
30,723.9287191179078,red,red,red
30,697.4073511382949,yellow,yellow,yellow
30,636.451067032116,green,green,green
30,680.2715113886018,brown,brown,brown
30,657.7873998129669,pink,pink,pink
30,597.1143353956672,purple,purple,purple
30,713.2005279035844,pink,pink,pink
30,685.4619266752255,brown,brown,brown
30,589.7151962593642,orange,orange,orange
30,540.8156203289041,red,red,red
30,584.7923989349096,orange,orange,orange
30,618.6121210497663,blue,blue,blue
30,725.58920868283235,yellow,yellow,yellow
30,457.3078054329987,purple,purple,purple
30,636.6715146500885,green,green,green
31,798.0982371422134,pink,pink,blue
31,762.9711431766868,yellow,yellow,orange
31,779.0321713641663,red,red,orange
31,664.7724077575282,brown,brown,green
31,676.6754394542894,blue,blue,red
31,694.3986889506319,orange,orange,blue
31,610.9613066618768,green,green,blue
31,701.9879721556528,red,red,purple
31,629.3545870405718,yellow,yellow,orange
31,821.6882845246763,blue,purple,purple
31,691.1682121950153,green,green,orange
31,862.5419836689491,orange,orange,purple
31,755.714574940323,purple,purple,pink
31,851.4080201257531,brown,brown,yellow
31,766.1128663181403,pink,pink,brown
31,715.5198655858587,purple,purple,blue
31,704.9767594637368,brown,brown,brown
31,728.459868431486,yellow,yellow,yellow
31,799.7061415181996,green,green,green
31,735.4004801162671,blue,blue,blue
31,598.4791173606756,blue,blue,blue
31,711.9349295644029,orange,orange,orange
31,512.4033212278537,green,green,green
31,629.867662563606,purple,purple,purple
31,587.5773400646518,pink,pink,pink
31,668.9865689462516,brown,brown,brown
31,731.3506996830281,orange,orange,orange
31,794.7310883348397,red,red,red
31,737.3954600958833,pink,pink,pink
31,736.6536244154122,yellow,yellow,yellow
31,756.0562362260602,purple,purple,purple
31,683.1963657489923,red,red,red
32,652.9104037650295,orange,orange,blue
32,705.9958438486121,red,red,brown
32,393.7064482970075,blue,blue,yellow
32,594.5750503889984,pink,pink,green
32,613.3663538540853,green,green,yellow
32,621.861532424893,brown,brown,pink
32,662.8293403290451,yellow,yellow,purple
32,656.8816356369435,red,red,brown
32,687.9025183032381,blue,blue,purple
32,617.7680410102506,orange,orange,pink
32,717.8328895694068,green,green,red
32,578.8163583682599,yellow,yellow,blue
32,720.7834265125241,pink,red,red
32,585.1893997609347,brown,brown,green
32,644.1795253698475,purple,purple,blue
32,637.8405362437221,purple,purple,blue
32,573.7432885854438,red,red,red
32,394.38852782560963,blue,blue,blue
32,434.1209543586715,pink,pink,pink
32,460.41691611812365,red,red,red
32,497.92949978815176,yellow,yellow,yellow
32,567.0384660267594,green,green,green
32,487.3927625500014,orange,orange,orange
32,570.4321827423574,pink,pink,pink
32,407.55270734622314,orange,orange,orange
32,432.0724400259487,purple,purple,purple
32,566.7370874177407,brown,brown,brown
32,523.8681419107646,purple,purple,purple
32,636.4968273702177,yellow,yellow,yellow
32,528.7220208508699,brown,brown,brown
32,352.7869710350322,green,green,green
32,648.184821884303,blue,blue,blue
33,561.835119139758,yellow,yellow,orange
33,648.0535696543545,purple,purple,green
33,791.2303447677144,red,red,brown
33,653.0367143675168,green,green,blue
33,644.2216584263548,blue,blue,purple
33,572.4613117340413,yellow,yellow,pink
33,717.5032103171194,orange,orange,red
33,457.25663283888014,purple,purple,orange
33,494.81612050272236,brown,brown,green
33,665.9164889060603,blue,blue,brown
33,476.82246114820515,pink,pink,green
33,659.1365352556265,green,green,red
33,686.0496934007683,pink,pink,yellow
33,642.2465727109872,red,red,orange
33,597.9394175958844,brown,red,red
33,557.5312248879802,orange,orange,green
33,462.2410693606206,yellow,yellow,yellow
33,507.3455664282409,purple,purple,purple
33,471.7090465526025,brown,brown,brown
33,404.96138169304544,purple,purple,purple
33,531.1657648318487,orange,orange,orange
33,460.2699307918532,green,green,green
33,548.0556345338534,green,green,green
33,347.06317158662364,pink,pink,pink
33,541.3744083154658,yellow,yellow,yellow
33,550.1669121516595,blue,blue,blue
33,619.405268413487,brown,brown,brown
33,486.24685706850136,red,red,red
33,561.1867852279539,orange,orange,orange
33,415.36376283362375,pink,pink,pink
33,468.446584503183,red,red,red
33,610.5050491789628,blue,blue,blue
34,609.7930258774537,green,green,green
34,473.1745697112407,yellow,yellow,yellow
34,447.03933275060103,pink,pink,pink
34,467.6899812237615,blue,blue,blue
34,661.8558807923398,blue,blue,blue
34,364.1155413009989,red,red,red
34,555.9562113225027,green,green,green
34,418.7861689293856,orange,orange,orange
34,558.6820502508426,orange,orange,orange
34,371.9487075844439,yellow,yellow,yellow
34,486.76444129915114,brown,brown,brown
34,497.4503267302713,brown,brown,brown
34,684.2313116814677,pink,pink,pink
34,596.5808550875831,red,red,red
34,542.5327879889587,purple,purple,purple
34,566.2856406941144,purple,purple,purple
34,504.85397944517354,pink,pink,purple
34,490.8779424325252,green,green,brown
34,525.7515249976794,red,red,brown
34,535.9069818242865,orange,orange,brown
34,650.9676007100531,pink,pink,blue
34,484.3199169908525,blue,blue,yellow
34,615.1705023149717,brown,brown,orange
34,727.5067367380168,yellow,yellow,blue
34,575.3695985393264,brown,brown,yellow
34,545.6091719402309,blue,blue,red
34,370.2413744133886,orange,red,red
34,638.6664185440493,red,red,purple
34,470.1927786565434,green,green,orange
34,452.2955006724449,yellow,yellow,pink
34,468.166539850226,purple,purple,red
34,556.3200119981368,purple,purple,red
35,609.338400351463,purple,purple,purple
35,499.4392743818914,pink,pink,pink
35,543.0109986711716,brown,brown,brown
35,544.1893918208659,pink,pink,pink
35,509.9475807930691,orange,orange,orange
35,337.43555767972714,green,green,green
35,490.83392903357066,purple,purple,purple
35,524.1276940703439,yellow,yellow,yellow
35,535.9433978478719,blue,blue,blue
35,502.1901087137468,blue,blue,blue
35,415.241194033051,yellow,yellow,yellow
35,463.7672634068955,orange,orange,orange
35,408.0855072102087,green,green,green
35,469.1280879940858,red,red,red
35,491.31948538415264,red,red,red
35,477.3783671673354,brown,brown,brown
35,570.1299177640884,green,green,pink
35,744.9653442192786,red,red,yellow
35,540.639605191129,yellow,yellow,blue
35,684.6316994028855,pink,green,green
35,645.4331877823297,purple,purple,green
35,596.3385623015116,blue,blue,green
35,668.867306521704,brown,brown,orange
35,391.6219746430342,orange,orange,purple
35,522.2853486553485,yellow,yellow,brown
35,512.0328900136803,green,green,orange
35,598.4894064522289,red,red,yellow
35,690.7267619736392,pink,pink,blue
35,619.8893427174582,orange,orange,pink
35,432.1229162685839,brown,brown,green
35,560.5364272157024,purple,purple,orange
35,579.0410285505641,blue,blue,pink
36,426.34525067987113,brown,brown,brown
36,419.4460958763535,blue,blue,blue
36,529.4397667460031,orange,orange,orange
36,537.5289972975038,yellow,yellow,yellow
36,475.79986528394284,blue,blue,blue
36,560.3929724241555,green,green,green
36,333.6527500465227,red,red,red
36,492.3037982968652,yellow,yellow,yellow
36,589.7111679911136,pink,pink,pink
36,637.7175664365066,purple,purple,purple
36,406.41208966394476,red,red,red
36,455.3257701514339,pink,pink,pink
36,434.6844172793259,purple,purple,purple
36,603.0498759408316,brown,brown,brown
36,566.5041696909017,green,green,green
36,623.0002021603474,orange,orange,orange
36,646.4472662174788,blue,blue,purple
36,619.5209501604714,blue,blue,yellow
36,515.1713721452506,orange,orange,pink
36,538.1876843208594,purple,purple,red
36,486.79022766978505,yellow,yellow,orange
36,540.8878245470339,brown,brown,green
36,408.20018527798356,green,green,red
36,614.0764792216646,purple,purple,green
36,410.5977846370494,pink,pink,green
36,444.94633006719425,yellow,yellow,orange
36,454.19519545333327,orange,orange,blue
36,453.47664422756384,red,red,brown
36,542.1708094199425,pink,pink,green
36,641.7757082943557,brown,brown,pink
36,382.01608881246057,green,red,red
36,607.8946131671853,red,red,brown
37,594.1475596789983,blue,blue,brown
37,527.0152912151767,yellow,yellow,purple
37,638.1812846633477,red,red,blue
37,748.9311253981427,purple,purple,pink
37,623.0848477314767,purple,purple,green
37,511.7301073878512,orange,orange,brown
37,450.12890917682444,green,green,yellow
37,515.7237727302964,pink,pink,green
37,515.3270622862226,brown,brown,purple
37,748.3290957748962,red,red,pink
37,584.5156171044505,yellow,yellow,orange
37,690.8512159351142,green,green,orange
37,667.8242466973617,pink,pink,yellow
37,641.1583198508488,orange,orange,red
37,608.9919768791146,brown,purple,purple
37,614.5116815349212,blue,blue,purple
37,600.0696033971677,pink,pink,pink
37,504.2197457592225,green,green,green
37,472.3166076655142,blue,blue,blue
37,372.880777601253,yellow,yellow,yellow
37,548.3830184700702,purple,purple,purple
37,404.3573191084192,brown,brown,brown
37,597.4328987618859,brown,brown,brown
37,526.8364359047997,purple,purple,purple
37,452.06960127333423,yellow,yellow,yellow
37,541.4154308524104,orange,orange,orange
37,489.49180843338644,pink,pink,pink
37,342.0762013608173,blue,blue,blue
37,424.55551813128113,red,red,red
37,518.8783409367936,red,red,red
37,512.72124111163,green,green,green
37,555.5146741105474,orange,orange,orange
38,697.3502754109725,purple,purple,blue
38,616.6981282135905,pink,red,red
38,499.85517474853486,pink,pink,yellow
38,713.9187573757783,orange,orange,blue
38,621.7526723978463,green,green,purple
38,697.2658128263432,blue,blue,pink
38,621.2936706952413,red,red,pink
38,645.2045312888233,brown,brown,red
38,654.6345048061949,red,red,orange
38,505.41430896916233,purple,purple,brown
38,704.8527926464087,orange,orange,red
38,749.6416750018539,green,green,orange
38,574.9339795815575,blue,blue,purple
38,587.9382112710748,brown,brown,orange
38,423.5806333102922,yellow,yellow,brown
38,565.8765838310857,yellow,yellow,red
38,465.7584904145084,yellow,yellow,yellow
38,489.3367728725235,purple,purple,purple
38,496.21161104303866,green,green,green
38,511.8963964813097,pink,pink,pink
38,530.0249156730416,orange,orange,orange
38,420.7721475492008,brown,brown,brown
38,473.6285643317782,red,red,red
38,330.6889272122123,pink,pink,pink
38,480.02475659611116,red,red,red
38,538.6846416725123,orange,orange,orange
38,543.9756990321143,green,green,green
38,391.617737614537,yellow,yellow,yellow
38,609.8747890102984,blue,blue,blue
38,528.4179629681894,blue,blue,blue
38,435.90367935739323,brown,brown,brown
38,571.8137640358539,purple,purple,purple
39,585.1338160719083,green,orange,orange
39,477.4093149508286,yellow,yellow,red
39,667.9079194814822,orange,orange,purple
39,695.2308584870796,brown,brown,green
39,549.9991915054039,orange,orange,purple
39,551.7144135184672,yellow,yellow,purple
39,466.7734157588247,pink,pink,green
39,605.8416510613347,purple,purple,pink
39,541.9695159616031,brown,brown,yellow
39,575.2875541797447,pink,pink,orange
39,534.8650804615565,red,red,purple
39,567.0853488526966,green,green,pink
39,499.3105253958917,purple,purple,green
39,485.2841925613869,blue,blue,red
39,515.4173273533095,red,red,blue
39,659.5654320807994,blue,blue,yellow
39,607.6080353700567,purple,purple,purple
39,482.3985273300186,yellow,yellow,yellow
39,813.3199241693541,green,green,green
39,471.55494757557875,orange,orange,orange
39,721.458435818034,purple,purple,purple
39,757.5663354511335,red,red,red
39,803.9227854774014,blue,blue,blue
39,631.9368687520927,blue,blue,blue
39,662.2184880803761,yellow,yellow,yellow
39,584.4617049462603,orange,orange,orange
39,561.9405032815425,pink,pink,pink
39,574.4074890337139,red,red,red
39,528.7817146783225,green,green,green
39,718.0700468191911,brown,brown,brown
39,654.603155673484,brown,brown,brown
39,607.4286522887738,pink,pink,pink
40,635.3476075723353,yellow,yellow,brown
40,451.69455965417114,pink,pink,blue
40,642.6457119029886,yellow,yellow,brown
40,448.0906033317777,red,red,yellow
40,672.5980362532327,purple,purple,brown
40,733.0592819270977,red,red,blue
40,598.3793471561397,green,green,pink
40,568.9878413132896,blue,blue,brown
40,648.289461377684,orange,orange,brown
40,523.5350773242939,blue,blue,pink
40,489.3493526366175,purple,purple,green
40,591.3532789884503,brown,brown,red
40,602.7819229713481,orange,purple,purple
40,732.807524334622,brown,brown,blue
40,543.8022120710843,green,green,brown
40,595.4835096142831,pink,pink,red
40,417.5027117942479,pink,pink,pink
40,403.861334497556,red,red,red
40,434.816577573465,pink,pink,pink
40,340.87891986413706,orange,orange,orange
40,594.8679290408056,red,red,red
40,538.9156876402109,green,green,green
40,436.68851317741405,brown,brown,brown
40,462.08094332910406,brown,brown,brown
40,501.63489705325856,orange,orange,orange
40,514.0125892484743,blue,blue,blue
40,491.41016927519365,green,green,green
40,494.14478382880026,blue,blue,blue
40,448.26469970805334,yellow,yellow,yellow
40,475.54012053264796,yellow,yellow,yellow
40,475.37829202879954,purple,purple,purple
40,633.6920698387238,purple,purple,purple
41,726.3618085121417,red,red,red
41,635.6312740357924,brown,brown,brown
41,654.6114251834831,purple,purple,purple
41,618.5700221843038,green,green,green
41,682.1373379376248,brown,brown,brown
41,709.5782392974473,blue,blue,blue
41,556.9445601519707,green,green,green
41,705.1001901614926,blue,blue,blue
41,675.0141732476925,orange,orange,orange
41,641.419418473438,purple,purple,purple
41,633.3017604680138,yellow,yellow,yellow
41,728.0566156763463,yellow,yellow,yellow
41,721.4524471871098,pink,pink,pink
41,573.4114361239766,pink,pink,pink
41,565.2411825352998,red,red,red
41,597.4410342042152,orange,orange,orange
41,677.5410727719832,blue,blue,red
41,546.0375581368284,green,green,brown
41,724.3682691986321,yellow,yellow,pink
41,610.1190315935711,red,red,brown
41,626.0885270029494,green,green,red
41,667.0890501683513,pink,pink,orange
41,709.0960618466272,red,red,pink
41,603.2841080924586,purple,purple,brown
41,744.6712703692407,purple,orange,orange
41,561.391794373498,brown,brown,blue
41,574.2310995839995,pink,pink,purple
41,642.7734881487115,blue,blue,purple
41,735.8570744890931,orange,orange,green
41,765.3334888379684,orange,orange,purple
41,730.806573609853,brown,brown,green
41,641.5520868062684,yellow,yellow,orange
42,555.9538877161705,yellow,yellow,yellow
42,597.8565048788754,brown,brown,brown
42,588.8220832908752,orange,orange,orange
42,605.8582576538893,purple,purple,purple
42,582.0698082565019,brown,brown,brown
42,551.1161759963702,yellow,yellow,yellow
42,501.10909712244074,green,green,green
42,507.9726757223622,red,red,red
42,673.9607816055646,pink,pink,pink
42,488.08336977625453,red,red,red
42,575.9440421131253,green,green,green
42,628.0650747506925,pink,pink,pink
42,684.1776035653588,blue,blue,blue
42,716.9751112604382,orange,orange,orange
42,543.3961718294954,purple,purple,purple
42,448.9651021675665,blue,blue,blue
42,552.2770672165537,orange,orange,pink
42,387.93612305010015,pink,pink,purple
42,860.5891389476906,green,green,blue
42,557.8777988425303,purple,purple,green
42,538.7250587552927,brown,brown,green
42,666.4317742584475,green,green,yellow
42,595.4851260066755,yellow,yellow,pink
42,581.8004763360967,purple,purple,red
42,690.0256855277391,blue,blue,yellow
42,685.009772137372,red,red,yellow
42,564.7372222680866,pink,pink,purple
42,629.5874124726595,red,red,green
42,667.4705690461824,blue,orange,orange
42,652.7148698347804,brown,brown,blue
42,732.9284496823938,yellow,yellow,green
42,758.5284694617609,orange,orange,brown
43,528.6104937027598,brown,brown,brown
43,525.9259006726533,yellow,yellow,yellow
43,694.9658053771102,blue,blue,blue
43,506.9482441905011,red,red,red
43,579.627160086467,brown,brown,brown
43,658.8334990903421,yellow,yellow,yellow
43,694.7408689243355,pink,pink,pink
43,700.3066914168777,green,green,green
43,549.9705237708863,orange,orange,orange
43,661.1954085545361,purple,purple,purple
43,549.7157286278809,orange,orange,orange
43,466.86506964548784,pink,pink,pink
43,513.1570704028836,blue,blue,blue
43,734.3490162837858,red,red,red
43,655.570978063151,green,green,green
43,617.523373906015,purple,purple,purple
43,571.7850722134751,pink,pink,brown
43,617.4076227436196,brown,brown,purple
43,588.3461282452796,pink,pink,green
43,686.7340681523999,red,red,orange
43,615.7097019807595,purple,pink,pink
43,713.5770695283477,yellow,yellow,brown
43,741.2728082009102,brown,brown,pink
43,581.0247907288532,red,red,brown
43,616.0362506345828,blue,blue,purple
43,636.6114792087828,yellow,yellow,brown
43,588.8126738544839,green,green,pink
43,649.767998518942,blue,blue,pink
43,643.0787399796313,purple,purple,blue
43,595.5251381291147,orange,orange,brown
43,613.7083710727329,orange,orange,yellow
43,526.1718922927197,green,green,orange
44,728.3686314227728,brown,brown,pink
44,652.6710392040867,purple,purple,brown
44,679.5026596736856,purple,purple,yellow
44,843.5756541270052,blue,blue,orange
44,803.6947222780279,green,green,purple
44,795.6250908574921,red,red,brown
44,671.3831994858068,pink,pink,red
44,678.4665379955865,brown,brown,green
44,765.9758157828879,orange,pink,pink
44,735.1259195565877,green,green,pink
44,773.0406656048638,yellow,yellow,green
44,730.4744406452259,red,red,brown
44,836.3312388374676,pink,pink,blue
44,846.9942795035485,yellow,yellow,blue
44,725.0398461841739,blue,blue,orange
44,796.3702373872168,orange,orange,purple
44,602.4477367154934,pink,pink,pink
44,807.4685036323499,purple,purple,purple
44,686.2793336321181,pink,pink,pink
44,663.2075292598521,brown,brown,brown
44,584.4481195867083,green,green,green
44,832.5911120452237,yellow,yellow,yellow
44,632.8583336269037,brown,brown,brown
44,692.4277887206567,red,red,red
44,702.7941534323353,purple,purple,purple
44,616.5697455656855,orange,orange,orange
44,563.0484535003362,orange,orange,orange
44,622.4608700375319,red,red,red
44,625.6337097146816,blue,blue,blue
44,737.1588658106348,green,green,green
44,730.678515124734,yellow,yellow,yellow
44,712.1316220153487,blue,blue,blue
45,660.2590933797034,blue,blue,orange
45,695.31491323726,blue,yellow,yellow
45,685.3169458683758,green,green,orange
45,586.8103172024427,orange,orange,pink
45,418.0295285502532,brown,brown,orange
45,668.0566478012103,yellow,yellow,pink
45,597.5851790703853,green,green,orange
45,616.805739432968,purple,purple,yellow
45,547.7175793032667,yellow,yellow,purple
45,563.0053353321972,red,red,yellow
45,490.06261289298055,brown,brown,orange
45,554.6278207879626,pink,pink,purple
45,561.7780491573724,red,red,orange
45,711.7547985512479,purple,purple,red
45,555.1093591700874,pink,pink,green
45,705.130812459509,orange,orange,purple
45,436.7578615538795,purple,purple,purple
45,287.58164418782764,red,red,red
45,619.7415871706149,blue,blue,blue
45,549.2941540891616,red,red,red
45,470.7686184722023,green,green,green
45,690.7328224546775,brown,brown,brown
45,461.82595255030253,orange,orange,orange
45,652.0131176428011,yellow,yellow,yellow
45,520.7737523084093,orange,orange,orange
45,414.03362267717785,purple,purple,purple
45,435.56399878817234,pink,pink,pink
45,550.4377381835354,green,green,green
45,546.5692592978689,pink,pink,pink
45,457.88852657697197,yellow,yellow,yellow
45,469.69211096364035,brown,brown,brown
45,428.14049454994466,blue,blue,blue
46,709.0254569621179,red,red,red
46,516.7910876837063,orange,orange,orange
46,783.0059840271584,green,green,green
46,677.0187377723295,purple,purple,purple
46,603.2977976003889,pink,pink,pink
46,625.6005029761716,brown,brown,brown
46,613.809990076065,purple,purple,purple
46,804.2356189656253,yellow,yellow,yellow
46,639.8235146531248,blue,blue,blue
46,618.9429734811207,brown,brown,brown
46,709.0064281422366,green,green,green
46,664.7055559655873,pink,pink,pink
46,730.7522833063692,red,red,red
46,849.0123272494372,orange,orange,orange
46,749.3590912135033,blue,blue,blue
46,824.0368334008431,yellow,yellow,yellow
46,785.2688890308467,pink,pink,purple
46,637.0671695275197,red,red,brown
46,744.6775789695834,brown,brown,blue
46,791.6290872444405,purple,purple,blue
46,662.3758465748238,green,green,yellow
46,743.2072589603598,green,green,blue
46,705.155493507918,blue,blue,pink
46,746.3929133851874,purple,purple,pink
46,705.4835205732321,blue,blue,brown
46,655.2117374408515,orange,orange,yellow
46,729.5923651447467,orange,orange,red
46,735.2793065583076,pink,pink,orange
46,738.4613749343189,brown,brown,green
46,749.9757877510729,yellow,yellow,orange
46,615.2618351921443,red,pink,pink
46,707.8209017288277,yellow,yellow,brown
47,518.8341471285125,yellow,yellow,yellow
47,599.7973132129534,green,green,green
47,748.4262509382304,orange,orange,orange
47,593.4389813768613,green,green,green
47,620.424998103915,purple,purple,purple
47,777.7022879704763,yellow,yellow,yellow
47,686.9632658105186,brown,brown,brown
47,582.8194410851368,blue,blue,blue
47,651.8165708454262,blue,blue,blue
47,618.1818960408021,purple,purple,purple
47,723.9340926990589,pink,pink,pink
47,595.82673216600665,brown,brown,brown
47,626.2338397808577,pink,pink,pink
47,750.2064628766904,orange,orange,orange
47,577.786569018759,red,red,red
47,576.8383250218819,red,red,red
47,539.2113957905708,blue,blue,pink
47,713.0339937538732,green,orange,orange
47,554.2987384879527,orange,orange,yellow
47,634.7961681192392,yellow,yellow,green
47,564.0515767653175,red,red,brown
47,535.3726352458907,orange,orange,green
47,673.4711705965647,green,green,purple
47,598.0128314280815,blue,blue,yellow
47,638.9330420912167,yellow,yellow,blue
47,554.4101569777343,purple,purple,green
47,556.4181549518044,brown,brown,orange
47,480.03309314004673,purple,purple,yellow
47,610.0966644773299,pink,pink,green
47,552.7738259532247,pink,pink,blue
47,587.4460054899014,red,red,pink
47,546.1456016049898,brown,brown,green
48,576.1970536900741,purple,purple,yellow
48,482.84054100503954,blue,blue,pink
